rider_id,age,ratings,restaurant_latitude,restaurant_longitude,delivery_latitude,delivery_longitude,order_date,weather,traffic,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city_type,time_taken,city_name,order_day,order_month,order_day_of_week,is_weekend,pickup_time_minutes,order_time_hour,order_time_of_day,distance
VADRES11DEL02 ,24.0,4.4,22.308096,73.167753,22.438096,73.297753,2022-03-08,fog,jam,2,snack,scooter,1.0,no,metropolitian,35,VAD,8,3,tuesday,0,5.0,19.0,evening,19.68855300536449
INDORES09DEL01 ,38.0,4.6,22.725835,75.887648,22.835835,75.997648,2022-04-02,sunny,jam,2,drinks,scooter,1.0,no,metropolitian,22,INDO,2,4,saturday,1,10.0,21.0,night,16.636875038860897
VADRES15DEL01 ,34.0,4.7,,,,,2022-04-06,windy,jam,2,buffet,scooter,1.0,no,metropolitian,27,VAD,6,4,wednesday,0,5.0,20.0,night,
COIMBRES14DEL01 ,24.0,4.7,11.003681,76.975525,11.043681,77.015525,2022-03-03,cloudy,high,0,buffet,motorcycle,1.0,no,metropolitian,23,COIMB,3,3,thursday,0,10.0,12.0,afternoon,6.232373004507649
CHENRES07DEL03 ,34.0,4.6,13.081878,80.248519,13.171878,80.338519,2022-03-18,cloudy,jam,0,meal,motorcycle,2.0,no,metropolitian,48,CHEN,18,3,friday,0,5.0,21.0,night,13.969116967730173
SURRES14DEL02 ,31.0,4.6,21.157729,72.768726,21.237729,72.848726,2022-03-27,sunny,low,0,drinks,motorcycle,1.0,no,metropolitian,29,SUR,27,3,sunday,1,15.0,22.0,night,12.162115936702182
BANGRES15DEL01 ,37.0,4.9,12.975377,77.696664,13.085377,77.806664,2022-04-06,fog,low,1,drinks,motorcycle,1.0,no,urban,29,BANG,6,4,wednesday,0,10.0,23.0,night,17.07661742698135
MUMRES18DEL01 ,22.0,4.8,19.1093,72.825451,19.1493,72.865451,2022-03-05,cloudy,high,0,drinks,motorcycle,0.0,no,metropolitian,25,MUM,5,3,saturday,1,15.0,14.0,afternoon,6.118933768642428
MYSRES17DEL03 ,21.0,4.7,12.326356,76.619103,12.416356,76.709103,2022-03-10,sunny,medium,2,buffet,scooter,1.0,no,metropolitian,16,MYS,10,3,thursday,0,15.0,17.0,evening,13.989450296958767
CHENRES20DEL01 ,29.0,4.7,12.975996,80.221898,13.015996,80.261898,2022-03-24,cloudy,medium,1,buffet,motorcycle,1.0,no,metropolitian,11,CHEN,24,3,thursday,0,10.0,15.0,afternoon,6.210098947886509
KNPRES11DEL02 ,33.0,4.8,26.474986,80.342796,26.494986,80.362796,2022-02-11,fog,low,0,drinks,motorcycle,1.0,no,metropolitian,26,KNP,11,2,friday,0,5.0,10.0,morning,2.984598378443473
COIMBRES09DEL03 ,34.0,5.0,11.008638,76.984311,11.068638,77.044311,2022-04-01,sandstorms,jam,0,meal,motorcycle,1.0,no,metropolitian,47,COIMB,1,4,friday,0,15.0,20.0,night,9.348325936764454
VADRES01DEL03 ,36.0,4.8,22.307898,73.167788,22.397898,73.257788,2022-03-14,sandstorms,medium,0,buffet,motorcycle,1.0,no,metropolitian,34,VAD,14,3,monday,0,10.0,18.0,evening,13.631449198481711
KNPRES13DEL01 ,22.0,4.7,26.481547,80.299775,26.551547,80.369775,2022-02-12,sandstorms,jam,1,snack,motorcycle,0.0,no,metropolitian,22,KNP,12,2,saturday,1,5.0,19.0,evening,10.444817974537816
RANCHIRES08DEL03 ,34.0,4.7,23.353783,85.326967,23.383783,85.356967,2022-03-24,stormy,jam,1,drinks,scooter,1.0,no,metropolitian,26,RANCHI,24,3,thursday,0,5.0,19.0,evening,4.52824657673871
MUMRES07DEL01 ,23.0,4.8,19.091458,72.827808,19.201458,72.937808,2022-04-04,sunny,medium,1,buffet,motorcycle,1.0,no,metropolitian,14,MUM,4,4,monday,0,5.0,17.0,evening,16.826241648658115
INDORES20DEL02 ,35.0,4.7,22.732225,75.874765,22.812225,75.954765,2022-04-04,sunny,jam,0,snack,motorcycle,1.0,no,metropolitian,26,INDO,4,4,monday,0,15.0,19.0,evening,12.099896960230076
JAPRES17DEL01 ,33.0,4.8,26.892312,75.806896,27.002312,75.916896,2022-03-04,sunny,jam,2,buffet,motorcycle,1.0,no,urban,22,JAP,4,3,friday,0,5.0,19.0,evening,16.385730104308024
PUNERES09DEL03 ,25.0,4.8,18.536562,73.896485,18.566562,73.926485,2022-03-19,sunny,low,1,meal,motorcycle,1.0,no,metropolitian,23,PUNE,19,3,saturday,1,10.0,22.0,night,4.596666925181527
CHENRES04DEL01 ,20.0,3.8,13.02978,80.208812,13.03978,80.218812,2022-03-01,sunny,high,0,snack,motorcycle,2.0,no,metropolitian,47,CHEN,1,3,tuesday,0,15.0,11.0,morning,1.5524064590051572
RANCHIRES09DEL03 ,27.0,4.7,23.351058,85.325731,23.381058,85.355731,2022-03-17,sandstorms,jam,2,buffet,scooter,1.0,no,urban,26,RANCHI,17,3,thursday,0,15.0,21.0,night,4.528289130580048
MYSRES15DEL01 ,21.0,4.4,12.352058,76.60665,12.422058,76.67665,2022-03-27,fog,jam,1,snack,motorcycle,1.0,no,metropolitian,39,MYS,27,3,sunday,1,10.0,21.0,night,10.88036428627722
KOCRES03DEL02 ,36.0,4.7,10.020683,76.310631,10.150683,76.440631,2022-02-18,stormy,low,2,drinks,electric_scooter,1.0,no,,23,KOC,18,2,friday,0,5.0,23.0,night,20.28559840129957
HYDRES07DEL02 ,31.0,4.6,17.424114,78.347554,17.504114,78.427554,2022-03-14,fog,low,0,snack,motorcycle,1.0,no,metropolitian,44,HYD,14,3,monday,0,10.0,22.0,night,12.293745665244252
VADRES12DEL01 ,22.0,4.5,,,,,2022-04-06,cloudy,medium,2,meal,scooter,1.0,no,metropolitian,26,VAD,6,4,wednesday,0,15.0,18.0,evening,
PUNERES16DEL01 ,24.0,4.9,18.536718,73.830327,18.606718,73.900327,2022-03-02,windy,low,0,snack,motorcycle,1.0,no,urban,15,PUNE,2,3,wednesday,0,15.0,23.0,night,10.724956120302584
RANCHIRES03DEL02 ,24.0,4.7,,,,,2022-03-03,sunny,low,2,drinks,electric_scooter,1.0,no,metropolitian,21,RANCHI,3,3,thursday,0,10.0,10.0,morning,
CHENRES17DEL01 ,26.0,4.5,13.045479,80.23311,13.115479,80.30311,2022-03-27,fog,medium,0,snack,motorcycle,1.0,no,metropolitian,38,CHEN,27,3,sunday,1,10.0,17.0,evening,10.86586608780909
JAPRES03DEL02 ,34.0,4.2,26.913483,75.803139,27.043483,75.933139,2022-03-23,sunny,jam,0,snack,motorcycle,1.0,no,metropolitian,32,JAP,23,3,wednesday,0,10.0,19.0,evening,19.362580183465894
RANCHIRES16DEL02 ,,,23.371292,85.327872,23.391292,85.347872,2022-03-21,fog,low,0,snack,motorcycle,1.0,no,urban,22,RANCHI,21,3,monday,0,,,after_midnight,3.0187008024382194
COIMBRES14DEL01 ,23.0,5.0,11.003681,76.975525,11.013681,76.985525,2022-03-13,sunny,low,1,snack,scooter,1.0,no,,23,COIMB,13,3,sunday,1,5.0,9.0,morning,1.5581322344033663
GOARES08DEL01 ,39.0,4.7,15.556561,73.763633,15.666561,73.873633,2022-02-18,windy,low,1,buffet,scooter,1.0,no,metropolitian,19,GOA,18,2,friday,0,15.0,22.0,night,16.98179319852616
INDORES20DEL03 ,33.0,3.9,22.732225,75.874765,22.822225,75.964765,2022-03-25,stormy,medium,1,snack,motorcycle,1.0,no,urban,35,INDO,25,3,friday,0,15.0,19.0,evening,13.612154686696366
HYDRES08DEL02 ,,,17.438263,78.397865,17.458263,78.417865,2022-03-07,sunny,low,1,meal,motorcycle,1.0,no,metropolitian,22,HYD,7,3,monday,0,,,after_midnight,3.0735639629147333
COIMBRES20DEL01 ,21.0,5.0,10.994136,76.963303,11.034136,77.003303,2022-03-05,sunny,medium,0,snack,motorcycle,0.0,no,urban,15,COIMB,5,3,saturday,1,10.0,16.0,afternoon,6.232472211118879
BANGRES15DEL01 ,37.0,5.0,12.975377,77.696664,12.985377,77.706664,2022-03-01,fog,low,0,drinks,motorcycle,1.0,no,metropolitian,26,BANG,1,3,tuesday,0,15.0,9.0,morning,1.5525722988574742
MYSRES18DEL02 ,39.0,4.6,12.337928,76.617889,12.467928,76.747889,2022-03-04,cloudy,jam,1,drinks,motorcycle,1.0,no,metropolitian,43,MYS,4,3,friday,0,5.0,21.0,night,20.205788522337425
SURRES16DEL03 ,38.0,4.7,21.160437,72.774209,21.220437,72.834209,2022-03-21,sunny,low,0,drinks,motorcycle,1.0,no,metropolitian,29,SUR,21,3,monday,0,5.0,22.0,night,9.121796528794311
CHENRES15DEL02 ,33.0,4.8,13.026286,80.275235,13.046286,80.295235,2022-03-07,fog,low,0,meal,motorcycle,1.0,no,metropolitian,24,CHEN,7,3,monday,0,5.0,10.0,morning,3.104803710518419
VADRES16DEL02 ,22.0,4.9,,,,,2022-03-07,stormy,medium,1,snack,scooter,0.0,no,metropolitian,29,VAD,7,3,monday,0,10.0,17.0,evening,
AGRRES15DEL02 ,21.0,5.0,,,,,2022-02-11,sunny,jam,2,snack,electric_scooter,1.0,no,,12,AGR,11,2,friday,0,10.0,19.0,evening,
COIMBRES010DEL02 ,39.0,4.4,11.003008,76.97544,11.053009,77.02544,2022-03-03,windy,medium,1,drinks,motorcycle,1.0,no,metropolitian,34,COIMB,3,3,thursday,0,15.0,17.0,evening,7.790489304769407
INDORES15DEL02 ,30.0,4.4,22.760072,75.892574,22.840072,75.972574,2022-03-06,windy,jam,0,meal,motorcycle,2.0,no,metropolitian,41,INDO,6,3,sunday,1,10.0,20.0,night,12.098761963862449
MYSRES14DEL01 ,26.0,4.8,,,,,2022-03-23,sandstorms,jam,1,meal,scooter,0.0,no,metropolitian,20,MYS,23,3,wednesday,0,5.0,21.0,night,
INDORES08DEL02 ,35.0,4.9,22.725748,75.898497,22.745748,75.918497,2022-03-05,sunny,low,1,drinks,scooter,1.0,no,metropolitian,12,INDO,5,3,saturday,1,15.0,9.0,morning,3.025345653222032
SURRES010DEL02 ,32.0,4.9,21.17106,72.789292,21.22106,72.839292,2022-04-05,cloudy,low,2,buffet,electric_scooter,0.0,no,metropolitian,18,SUR,5,4,tuesday,0,5.0,22.0,night,7.601362669750945
SURRES010DEL03 ,36.0,4.9,21.17106,72.789292,21.23106,72.849292,2022-04-03,sandstorms,jam,1,snack,scooter,0.0,no,metropolitian,29,SUR,3,4,sunday,1,5.0,19.0,evening,9.121491544069729
AURGRES17DEL01 ,20.0,4.5,19.876994,75.372353,19.916994,75.412353,2022-02-11,windy,high,0,snack,motorcycle,0.0,no,metropolitian,29,AURG,11,2,friday,0,5.0,12.0,afternoon,6.105280414496886
INDORES04DEL02 ,24.0,4.0,22.753659,75.903365,22.833659,75.983365,2022-03-06,cloudy,jam,2,buffet,scooter,1.0,no,urban,40,INDO,6,3,sunday,1,15.0,20.0,night,12.09902345211663
COIMBRES08DEL02 ,24.0,4.9,11.001852,76.976268,11.081852,77.056268,2022-03-06,stormy,low,0,snack,motorcycle,1.0,no,metropolitian,22,COIMB,6,3,sunday,1,15.0,23.0,night,12.464367397048669
MUMRES04DEL02 ,21.0,4.6,19.254567,72.848923,19.304567,72.898923,2022-04-03,cloudy,jam,2,snack,motorcycle,1.0,no,,30,MUM,3,4,sunday,1,10.0,21.0,night,7.64537402705469
BANGRES06DEL02 ,24.0,4.5,12.979096,77.640625,12.999096,77.660625,2022-03-30,fog,low,0,snack,motorcycle,1.0,no,metropolitian,19,BANG,30,3,wednesday,0,10.0,10.0,morning,3.105091522701049
MUMRES18DEL03 ,36.0,4.6,19.1093,72.825451,19.1693,72.885451,2022-03-30,sandstorms,jam,1,drinks,motorcycle,0.0,no,metropolitian,34,MUM,30,3,wednesday,0,5.0,20.0,night,9.17813837505589
COIMBRES09DEL01 ,,,11.008638,76.984311,11.048638,77.024311,2022-03-09,,,3,buffet,bicycle,1.0,no,urban,39,COIMB,9,3,wednesday,0,,,after_midnight,6.232321450753526
RANCHIRES07DEL01 ,30.0,5.0,23.359407,85.325055,23.399407,85.365055,2022-03-28,sunny,high,2,snack,scooter,0.0,no,metropolitian,16,RANCHI,28,3,monday,0,5.0,14.0,afternoon,6.037440799484659
KOLRES14DEL03 ,31.0,4.5,22.552996,88.35231,22.582996,88.38231,2022-02-15,stormy,low,0,buffet,motorcycle,1.0,no,metropolitian,23,KOL,15,2,tuesday,0,10.0,23.0,night,4.540569477332525
SURRES20DEL01 ,27.0,4.6,21.15276,72.778059,21.26276,72.888059,2022-03-16,sunny,medium,2,buffet,motorcycle,0.0,no,metropolitian,16,SUR,16,3,wednesday,0,5.0,17.0,evening,16.72238039080485
BANGRES05DEL03 ,26.0,4.9,12.970324,77.645748,13.030324,77.705748,2022-04-05,cloudy,low,1,buffet,motorcycle,0.0,no,metropolitian,13,BANG,5,4,tuesday,0,5.0,23.0,night,9.315069177421892
MUMRES12DEL01 ,24.0,4.4,19.207222,72.972281,19.317222,73.082281,2022-03-20,fog,medium,1,drinks,motorcycle,1.0,no,urban,39,MUM,20,3,sunday,1,5.0,17.0,evening,16.82066030021692
JAPRES11DEL03 ,34.0,5.0,26.90294,75.793007,27.04294,75.933007,2022-03-06,sunny,medium,1,snack,scooter,1.0,no,metropolitian,24,JAP,6,3,sunday,1,15.0,17.0,evening,20.85246332426527
INDORES12DEL03 ,29.0,4.8,22.74806,75.8934,22.77806,75.9234,2022-04-05,fog,low,0,meal,motorcycle,0.0,no,metropolitian,22,INDO,5,4,tuesday,0,10.0,22.0,night,4.537601588065108
COIMBRES04DEL02 ,22.0,4.6,11.024839,77.007003,11.104839,77.087003,2022-03-14,cloudy,jam,1,buffet,scooter,0.0,no,metropolitian,38,COIMB,14,3,monday,0,10.0,21.0,night,12.463888116757749
VADRES16DEL03 ,34.0,4.6,,,,,2022-03-26,windy,medium,1,snack,motorcycle,1.0,no,metropolitian,25,VAD,26,3,saturday,1,5.0,18.0,evening,
SURRES05DEL02 ,21.0,4.8,21.175104,72.804342,21.305104,72.934342,2022-04-02,cloudy,low,0,buffet,motorcycle,1.0,no,metropolitian,22,SUR,2,4,saturday,1,5.0,22.0,night,19.76079800702991
COIMBRES05DEL01 ,32.0,4.8,11.022169,76.999594,11.062169,77.039594,2022-03-19,fog,high,1,meal,scooter,2.0,no,metropolitian,35,COIMB,19,3,saturday,1,10.0,13.0,afternoon,6.232180611484166
MYSRES17DEL01 ,34.0,4.7,12.326356,76.619103,12.366356,76.659103,2022-04-05,windy,medium,2,snack,motorcycle,1.0,no,metropolitian,30,MYS,5,4,tuesday,0,5.0,15.0,afternoon,6.217824017922212
JAPRES12DEL03 ,27.0,4.1,26.902908,75.792934,27.042908,75.932934,2022-03-31,cloudy,medium,2,meal,motorcycle,0.0,no,metropolitian,32,JAP,31,3,thursday,0,5.0,17.0,evening,20.85246594803466
SURRES010DEL02 ,21.0,4.7,21.17106,72.789292,21.25106,72.869292,2022-03-04,fog,jam,1,drinks,scooter,1.0,no,metropolitian,38,SUR,4,3,friday,0,5.0,19.0,evening,12.161605446010208
MYSRES12DEL03 ,,,12.284747,76.625861,12.374747,76.715861,2022-04-06,cloudy,jam,2,buffet,electric_scooter,0.0,no,urban,44,MYS,6,4,wednesday,0,,,after_midnight,13.990536544120216
MUMRES05DEL01 ,30.0,4.9,18.927584,72.832585,18.997584,72.902585,2022-03-16,cloudy,jam,2,buffet,scooter,,no,metropolitian,36,MUM,16,3,wednesday,0,5.0,20.0,night,10.71321076429732
VADRES13DEL01 ,29.0,4.8,22.310237,73.158921,22.350237,73.198921,2022-03-05,cloudy,high,1,meal,motorcycle,2.0,no,metropolitian,33,VAD,5,3,saturday,1,15.0,14.0,afternoon,6.058876303739157
JAPRES14DEL02 ,28.0,4.6,26.88842,75.800689,26.90842,75.820689,2022-04-03,sandstorms,low,1,buffet,motorcycle,1.0,no,metropolitian,17,JAP,3,4,sunday,1,10.0,9.0,morning,2.9797958851316784
COIMBRES12DEL02 ,28.0,4.9,11.000762,76.981876,11.050762,77.031876,2022-03-09,stormy,medium,1,meal,scooter,1.0,no,metropolitian,29,COIMB,9,3,wednesday,0,5.0,17.0,evening,7.790439155314363
KNPRES04DEL02 ,21.0,4.8,26.471529,80.313458,26.491529,80.333458,2022-02-11,cloudy,low,0,drinks,motorcycle,1.0,no,metropolitian,24,KNP,11,2,friday,0,5.0,10.0,morning,2.984638285081008
KOLRES11DEL03 ,21.0,4.8,22.577821,88.400581,22.607821,88.430581,2022-02-15,fog,low,0,snack,motorcycle,1.0,no,metropolitian,21,KOL,15,2,tuesday,0,5.0,23.0,night,4.540192983958517
RANCHIRES14DEL01 ,21.0,4.6,,,,,2022-03-13,fog,low,2,snack,scooter,0.0,no,urban,13,RANCHI,13,3,sunday,1,10.0,8.0,morning,
BANGRES05DEL02 ,21.0,4.5,12.970324,77.645748,13.050324,77.725748,2022-03-08,fog,low,1,buffet,scooter,1.0,no,metropolitian,21,BANG,8,3,tuesday,0,15.0,22.0,night,12.419848147906494
COIMBRES09DEL01 ,,,11.008638,76.984311,11.018638,76.994311,2022-03-21,,,3,buffet,electric_scooter,0.0,no,metropolitian,11,COIMB,21,3,monday,0,,,after_midnight,1.5581193629487389
KOCRES14DEL01 ,25.0,4.2,10.027014,76.308053,10.037014,76.318053,2022-02-17,stormy,low,0,buffet,motorcycle,1.0,no,metropolitian,26,KOC,17,2,thursday,0,15.0,8.0,morning,1.560558466678474
HYDRES17DEL02 ,38.0,5.0,17.451976,78.385883,17.501976,78.435883,2022-03-26,sunny,low,2,snack,scooter,0.0,no,metropolitian,10,HYD,26,3,saturday,1,5.0,22.0,night,7.683332672259472
CHENRES04DEL01 ,21.0,4.8,13.02978,80.208812,13.06978,80.248812,2022-03-05,windy,medium,0,snack,motorcycle,1.0,no,metropolitian,15,CHEN,5,3,saturday,1,15.0,15.0,afternoon,6.209442398392529
HYDRES11DEL01 ,23.0,4.0,17.430448,78.418213,17.500448,78.488213,2022-04-04,fog,jam,2,drinks,scooter,1.0,no,metropolitian,38,HYD,4,4,monday,0,15.0,21.0,night,10.756990051436132
RANCHIRES15DEL01 ,30.0,4.6,23.369746,85.33982,23.479746,85.44982,2022-03-20,stormy,jam,0,buffet,motorcycle,3.0,yes,metropolitian,54,RANCHI,20,3,sunday,1,10.0,21.0,night,16.600361127912656
ALHRES20DEL01 ,39.0,4.6,25.454697,81.834492,25.494697,81.874492,2022-02-13,sandstorms,high,2,drinks,scooter,1.0,no,metropolitian,25,ALH,13,2,sunday,1,10.0,14.0,afternoon,5.992163616430426
INDORES09DEL01 ,29.0,4.8,22.725835,75.887648,22.795835,75.957648,2022-03-04,fog,medium,2,buffet,scooter,0.0,no,,28,INDO,4,3,friday,0,15.0,18.0,evening,10.587815903448679
INDORES02DEL03 ,26.0,4.9,22.651847,75.881991,22.741847,75.971991,2022-03-14,stormy,low,0,buffet,motorcycle,0.0,no,metropolitian,15,INDO,14,3,monday,0,15.0,23.0,night,13.615833459011268
MYSRES05DEL02 ,28.0,4.1,12.323978,76.627961,12.343978,76.647961,2022-03-09,sandstorms,low,0,snack,motorcycle,1.0,no,metropolitian,23,MYS,9,3,wednesday,0,15.0,10.0,morning,3.108983787513406
SURRES06DEL01 ,37.0,4.8,21.185047,72.80859,21.255047,72.87859,2022-03-20,sandstorms,medium,2,meal,motorcycle,1.0,no,metropolitian,20,SUR,20,3,sunday,1,10.0,18.0,evening,10.641103649666686
CHENRES20DEL02 ,34.0,4.0,12.975996,80.221898,13.105996,80.351898,2022-03-02,cloudy,medium,1,meal,motorcycle,0.0,no,urban,38,CHEN,2,3,wednesday,0,15.0,18.0,evening,20.181034547352503
MUMRES18DEL03 ,24.0,4.6,19.1093,72.825451,19.1993,72.915451,2022-03-20,stormy,jam,2,buffet,motorcycle,1.0,no,metropolitian,22,MUM,20,3,sunday,1,15.0,20.0,night,13.76661690820274
SURRES04DEL01 ,26.0,4.6,21.173493,72.801953,21.213493,72.841953,2022-04-01,stormy,high,2,snack,motorcycle,1.0,no,metropolitian,18,SUR,1,4,friday,0,10.0,13.0,afternoon,6.081139317039376
MYSRES11DEL03 ,36.0,4.4,12.323225,76.630028,12.383225,76.690028,2022-04-05,sandstorms,low,0,snack,motorcycle,1.0,no,metropolitian,25,MYS,5,4,tuesday,0,15.0,22.0,night,9.326616348118742
CHENRES20DEL01 ,26.0,4.5,12.975996,80.221898,13.015996,80.261898,2022-04-03,stormy,high,1,drinks,motorcycle,1.0,no,urban,12,CHEN,3,4,sunday,1,10.0,12.0,afternoon,6.210098947886509
COIMBRES15DEL03 ,35.0,4.5,11.006686,76.951736,11.036686,76.981736,2022-03-30,sandstorms,low,2,buffet,scooter,0.0,no,metropolitian,29,COIMB,30,3,wednesday,0,10.0,22.0,night,4.674295333360666
PUNERES16DEL03 ,27.0,4.8,18.536718,73.830327,18.626718,73.920327,2022-03-06,cloudy,medium,0,meal,motorcycle,1.0,no,urban,41,PUNE,6,3,sunday,1,5.0,18.0,evening,13.7888461168452
COIMBRES04DEL01 ,32.0,4.7,11.024839,77.007003,11.034839,77.017003,2022-03-24,windy,high,1,meal,scooter,1.0,no,urban,32,COIMB,24,3,thursday,0,10.0,11.0,morning,1.5580772559330351
MYSRES19DEL02 ,24.0,4.7,12.334022,76.618203,12.414022,76.698203,2022-03-06,cloudy,medium,1,snack,motorcycle,0.0,no,metropolitian,37,MYS,6,3,sunday,1,15.0,17.0,evening,12.435005114517457
BANGRES010DEL03 ,22.0,4.7,12.933298,77.614293,12.963298,77.644293,2022-03-13,cloudy,medium,2,meal,scooter,0.0,no,metropolitian,15,BANG,13,3,sunday,1,15.0,18.0,evening,4.658009301231346
JAPRES01DEL02 ,28.0,5.0,26.90519,75.810753,26.95519,75.860753,2022-03-11,sandstorms,jam,1,meal,scooter,0.0,no,,20,JAP,11,3,friday,0,15.0,19.0,evening,7.448560816474598
CHENRES05DEL02 ,39.0,4.7,13.058616,80.264151,13.078616,80.284151,2022-03-01,windy,high,1,buffet,motorcycle,1.0,no,metropolitian,25,CHEN,1,3,tuesday,0,10.0,11.0,morning,3.104605953841284
CHENRES18DEL01 ,24.0,4.9,12.981615,80.231598,13.051615,80.301598,2022-03-31,stormy,jam,1,drinks,scooter,1.0,no,urban,24,CHEN,31,3,thursday,0,10.0,20.0,night,10.867232952679457
HYDRES11DEL03 ,28.0,4.6,17.430448,78.418213,17.490448,78.478213,2022-03-03,stormy,medium,2,meal,motorcycle,0.0,no,urban,27,HYD,3,3,thursday,0,10.0,17.0,evening,9.220397882984718
PUNERES14DEL01 ,33.0,4.6,18.516216,73.842527,18.556216,73.882527,2022-03-01,sandstorms,medium,1,buffet,motorcycle,1.0,no,metropolitian,28,PUNE,1,3,tuesday,0,5.0,17.0,evening,6.129149863507623
HYDRES02DEL01 ,35.0,4.3,17.41233,78.449654,17.45233,78.489654,2022-03-26,windy,high,1,snack,motorcycle,1.0,no,,34,HYD,26,3,saturday,1,5.0,14.0,afternoon,6.147383751705428
JAPRES17DEL02 ,33.0,4.8,26.892312,75.806896,26.942312,75.856896,2022-03-21,fog,jam,0,buffet,motorcycle,1.0,no,metropolitian,31,JAP,21,3,monday,0,15.0,19.0,evening,7.448937379729502
PUNERES01DEL02 ,37.0,4.6,18.569156,73.774723,18.649156,73.854723,2022-03-12,windy,low,1,meal,scooter,1.0,no,metropolitian,22,PUNE,12,3,saturday,1,5.0,23.0,night,12.255817809722814
CHENRES15DEL03 ,37.0,4.9,13.026286,80.275235,13.086286,80.335235,2022-03-07,sandstorms,medium,1,drinks,motorcycle,1.0,no,metropolitian,32,CHEN,7,3,monday,0,5.0,18.0,evening,9.314044064891696
BHPRES19DEL01 ,25.0,5.0,,,,,2022-02-14,stormy,jam,1,drinks,motorcycle,1.0,no,metropolitian,20,BHP,14,2,monday,0,5.0,21.0,night,
AGRRES15DEL02 ,35.0,4.7,,,,,2022-02-16,fog,jam,0,drinks,motorcycle,1.0,yes,metropolitian,47,AGR,16,2,wednesday,0,10.0,19.0,evening,
CHENRES09DEL01 ,39.0,4.2,13.044694,80.26147,13.054694,80.27147,2022-03-09,stormy,high,2,meal,electric_scooter,1.0,no,metropolitian,33,CHEN,9,3,wednesday,0,10.0,11.0,morning,1.5523608800116515
MYSRES06DEL01 ,36.0,4.8,12.323994,76.626167,12.333994,76.636167,2022-03-26,stormy,low,1,drinks,scooter,,no,metropolitian,28,MYS,26,3,saturday,1,5.0,9.0,morning,1.554506332708861
CHENRES11DEL02 ,38.0,4.6,13.064181,80.236442,13.084181,80.256442,2022-03-30,windy,low,2,drinks,electric_scooter,1.0,no,metropolitian,29,CHEN,30,3,wednesday,0,5.0,9.0,morning,3.1045718665451782
INDORES010DEL02 ,36.0,4.8,22.75004,75.902847,22.88004,76.032847,2022-03-12,fog,medium,1,meal,motorcycle,1.0,no,urban,39,INDO,12,3,saturday,1,5.0,17.0,evening,19.659494006263994
JAPRES07DEL02 ,37.0,4.9,26.766536,75.837333,26.816536,75.887333,2022-03-19,fog,medium,1,snack,scooter,1.0,no,metropolitian,19,JAP,19,3,saturday,1,5.0,18.0,evening,7.452607659561829
SURRES010DEL01 ,37.0,4.8,21.17106,72.789292,21.28106,72.899292,2022-03-20,sandstorms,medium,0,snack,motorcycle,1.0,no,urban,48,SUR,20,3,sunday,1,15.0,17.0,evening,16.72141633133003
PUNERES04DEL02 ,31.0,4.9,18.51421,73.838429,18.53421,73.858429,2022-03-09,sunny,low,0,drinks,motorcycle,0.0,no,metropolitian,26,PUNE,9,3,wednesday,0,5.0,9.0,morning,3.064676862169093
INDORES15DEL02 ,24.0,4.7,22.760072,75.892574,22.810072,75.942574,2022-03-11,cloudy,jam,2,drinks,scooter,1.0,no,metropolitian,32,INDO,11,3,friday,0,15.0,21.0,night,7.562108717550266
MYSRES16DEL02 ,39.0,4.6,12.316967,76.603067,12.446967,76.733067,2022-03-16,sunny,low,2,snack,motorcycle,1.0,no,metropolitian,16,MYS,16,3,wednesday,0,5.0,22.0,night,20.20658151050797
HYDRES06DEL02 ,26.0,4.9,17.455894,78.375467,17.505894,78.425467,2022-03-07,windy,jam,1,meal,scooter,1.0,no,urban,11,HYD,7,3,monday,0,10.0,19.0,evening,7.683253857182166
MYSRES010DEL01 ,20.0,4.6,12.321214,76.621094,12.361214,76.661094,2022-03-15,cloudy,medium,0,buffet,motorcycle,0.0,no,metropolitian,26,MYS,15,3,tuesday,0,10.0,16.0,afternoon,6.2178836475581045
KOCRES07DEL01 ,33.0,4.7,9.985697,76.281128,10.055697,76.351128,2022-02-16,stormy,jam,1,snack,motorcycle,0.0,no,metropolitian,26,KOC,16,2,wednesday,0,10.0,20.0,night,10.924096705034929
INDORES17DEL01 ,36.0,4.7,22.761226,75.887522,22.771226,75.897522,2022-03-26,stormy,low,2,drinks,scooter,1.0,no,urban,20,INDO,26,3,saturday,1,10.0,8.0,morning,1.5125177574805933
MYSRES11DEL01 ,26.0,4.8,12.323225,76.630028,12.393225,76.700028,2022-03-06,fog,jam,0,meal,motorcycle,0.0,no,metropolitian,35,MYS,6,3,sunday,1,10.0,20.0,night,10.88095073745098
COIMBRES14DEL01 ,23.0,4.7,11.003681,76.975525,11.013681,76.985525,2022-03-28,sunny,low,0,snack,motorcycle,,no,metropolitian,12,COIMB,28,3,monday,0,5.0,8.0,morning,1.5581322344033663
RANCHIRES12DEL01 ,25.0,4.8,,,,,2022-04-05,cloudy,low,0,meal,motorcycle,1.0,no,urban,23,RANCHI,5,4,tuesday,0,5.0,9.0,morning,
CHENRES20DEL03 ,28.0,4.7,12.975996,80.221898,13.035996,80.281898,2022-03-11,sunny,jam,1,meal,motorcycle,1.0,no,urban,17,CHEN,11,3,friday,0,5.0,19.0,evening,9.314965469327513
